Sezóna,Pohlaví,Kraj,Kategorie,Počet hráčů,Počet skokanů 800,Počet skokanů 1200,Počet skokanů 1600,Počet skokanů 2000
2018,Z,KSST Kralovéhradecký,U13,21,3,,,
2018,Z,KSST Liberecký,U13,14,2,1,,
2018,Z,KSST Olomoucký,U13,2,1,,,
2018,Z,KSST Pardubický,U13,14,3,,,
2018,Z,KSST Plzeňský,U13,6,3,,,
2018,Z,KSST Vysočina,U13,7,2,,,
2018,Z,KSST Zlínský,U13,12,2,,,
2018,Z,KSST Ústecký,U13,3,2,1,,
2018,Z,Moravskoslezský SST,U13,23,5,,,
2018,Z,Pražský SST,U13,10,5,1,1,
2018,Z,Středočeský SST,U13,25,5,1,,
2019,M,KSST Jihomoravský,U13,130,25,6,1,
2019,M,KSST Jihočeský,U13,29,4,2,,
2019,M,KSST Karlovarský,U13,9,2,,,
2019,M,KSST Kralovéhradecký,U13,67,10,2,,
2019,M,KSST Liberecký,U13,28,9,1,,
2019,M,KSST Olomoucký,U13,20,3,,,
2019,M,KSST Pardubický,U13,38,9,1,,
2019,M,KSST Plzeňský,U13,33,10,,,
2019,M,KSST Vysočina,U13,33,7,3,,
2019,M,KSST Zlínský,U13,85,22,1,,
2019,M,KSST Ústecký,U13,31,5,,,
2019,M,Moravskoslezský SST,U13,113,30,6,,
2019,M,Pražský SST,U13,24,13,5,1,
2019,M,Středočeský SST,U13,103,12,3,,
2019,Z,KSST Jihomoravský,U13,40,3,,,
2019,Z,KSST Jihočeský,U13,10,2,,,
2019,Z,KSST Karlovarský,U13,5,1,,,
2019,Z,KSST Kralovéhradecký,U13,29,5,,,
2019,Z,KSST Liberecký,U13,10,1,,,
2019,Z,KSST Olomoucký,U13,3,1,1,,
2019,Z,KSST Pardubický,U13,9,1,,,
2019,Z,KSST Plzeňský,U13,10,4,,,
2019,Z,KSST Vysočina,U13,6,2,,,
2019,Z,KSST Zlínský,U13,14,5,,,
2019,Z,KSST Ústecký,U13,10,1,,,
2019,Z,Moravskoslezský SST,U13,27,2,,,
2019,Z,Pražský SST,U13,7,3,,,
2019,Z,Středočeský SST,U13,32,3,1,,
2020,M,KSST Jihomoravský,U13,149,17,2,1,
2020,M,KSST Jihočeský,U13,26,6,1,,
2020,M,KSST Karlovarský,U13,9,3,,,
2020,M,KSST Kralovéhradecký,U13,91,8,3,,
2020,M,KSST Liberecký,U13,37,12,2,,
2020,M,KSST Olomoucký,U13,31,5,,,
2020,M,KSST Pardubický,U13,35,10,2,,
2020,M,KSST Plzeňský,U13,40,10,,,
2020,M,KSST Vysočina,U13,26,10,3,,
2020,M,KSST Zlínský,U13,104,14,4,,
2020,M,KSST Ústecký,U13,25,9,2,,
2020,M,Moravskoslezský SST,U13,84,26,3,,
2020,M,Pražský SST,U13,22,9,2,1,
2020,M,Středočeský SST,U13,121,15,3,,
2020,Z,KSST Jihomoravský,U13,36,1,,,
2020,Z,KSST Jihočeský,U13,12,1,,,
2020,Z,KSST Karlovarský,U13,4,1,,,
2020,Z,KSST Kralovéhradecký,U13,26,3,,,
2020,Z,KSST Liberecký,U13,11,2,,,
2020,Z,KSST Olomoucký,U13,5,1,,,
2020,Z,KSST Pardubický,U13,11,1,,,
2020,Z,KSST Plzeňský,U13,18,3,1,,
2020,Z,KSST Vysočina,U13,5,2,,,
2020,Z,KSST Zlínský,U13,18,4,1,,
2020,Z,KSST Ústecký,U13,9,3,,,
2020,Z,Moravskoslezský SST,U13,26,4,1,,
2020,Z,Pražský SST,U13,10,3,1,,
2020,Z,Středočeský SST,U13,36,4,1,,
2021,M,KSST Jihomoravský,U13,44,7,2,1,
2021,M,KSST Jihočeský,U13,5,2,,,
2021,M,KSST Karlovarský,U13,3,2,,,
2021,M,KSST Kralovéhradecký,U13,15,8,4,1,
2021,M,KSST Liberecký,U13,13,8,,,
2021,M,KSST Olomoucký,U13,3,3,,,
2021,M,KSST Pardubický,U13,11,1,,,
2021,M,KSST Plzeňský,U13,7,7,3,,
2021,M,KSST Vysočina,U13,4,2,,,
2021,M,KSST Zlínský,U13,7,6,5,,
2021,M,KSST Ústecký,U13,7,4,3,,
2021,M,Moravskoslezský SST,U13,23,12,4,,
2021,M,Pražský SST,U13,13,9,2,,
2021,M,Středočeský SST,U13,22,5,1,,
2021,Z,KSST Jihomoravský,U13,12,3,,,
2021,Z,KSST Jihočeský,U13,2,,,,
2021,Z,KSST Karlovarský,U13,1,,,,
2021,Z,KSST Kralovéhradecký,U13,7,6,,,
2021,Z,KSST Liberecký,U13,2,,,,
2021,Z,KSST Olomoucký,U13,1,1,,,
2021,Z,KSST Pardubický,U13,2,1,,,
2021,Z,KSST Plzeňský,U13,1,1,,,
2021,Z,KSST Vysočina,U13,3,1,,,
2021,Z,KSST Zlínský,U13,3,1,,,
2021,Z,KSST Ústecký,U13,2,,,,
2021,Z,Moravskoslezský SST,U13,12,3,,,
2021,Z,Pražský SST,U13,8,5,,,
2021,Z,Středočeský SST,U13,8,3,3,,
2022,M,KSST Jihomoravský,U13,116,5,1,,
2022,M,KSST Jihočeský,U13,22,2,,,
2022,M,KSST Karlovarský,U13,7,,,,
2022,M,KSST Kralovéhradecký,U13,65,1,1,1,
2022,M,KSST Liberecký,U13,17,2,,,
2022,M,KSST Olomoucký,U13,6,,,,
2022,M,KSST Pardubický,U13,11,1,,,
2022,M,KSST Plzeňský,U13,19,1,,,
2022,M,KSST Vysočina,U13,20,,,,
2022,M,KSST Zlínský,U13,56,5,4,,
2022,M,KSST Ústecký,U13,17,2,2,1,
2022,M,Moravskoslezský SST,U13,53,8,3,,
2022,M,Pražský SST,U13,18,6,,,
2022,M,Středočeský SST,U13,61,3,,,
2022,Z,KSST Jihomoravský,U13,38,4,,,
2022,Z,KSST Jihočeský,U13,11,,,,
2022,Z,KSST Karlovarský,U13,2,,,,
2022,Z,KSST Kralovéhradecký,U13,14,2,,,
2022,Z,KSST Liberecký,U13,6,1,,,
2022,Z,KSST Olomoucký,U13,10,,,,
2022,Z,KSST Pardubický,U13,4,,,,
2022,Z,KSST Plzeňský,U13,9,,,,
2022,Z,KSST Vysočina,U13,5,,,,
2022,Z,KSST Zlínský,U13,12,,,,
2022,Z,KSST Ústecký,U13,7,,,,
2022,Z,Moravskoslezský SST,U13,17,3,,,
2022,Z,Pražský SST,U13,6,2,,,
2022,Z,Středočeský SST,U13,18,,,,
2023,M,KSST Jihomoravský,U13,123,9,1,,
2023,M,KSST Jihočeský,U13,14,2,1,,
2023,M,KSST Karlovarský,U13,7,,,,
2023,M,KSST Kralovéhradecký,U13,70,2,,,
2023,M,KSST Liberecký,U13,22,4,2,,
2023,M,KSST Olomoucký,U13,25,3,,,
2023,M,KSST Pardubický,U13,13,1,,,
2023,M,KSST Plzeňský,U13,25,6,1,,
2023,M,KSST Vysočina,U13,43,7,1,1,
2023,M,KSST Zlínský,U13,53,3,2,1,
2023,M,KSST Ústecký,U13,13,3,,,
2023,M,Moravskoslezský SST,U13,53,11,3,,
2023,M,Pražský SST,U13,22,2,2,,
2023,M,Středočeský SST,U13,86,7,2,,
2023,Z,KSST Jihomoravský,U13,41,4,,,
2023,Z,KSST Jihočeský,U13,5,1,,,
2023,Z,KSST Karlovarský,U13,1,,,,
2023,Z,KSST Kralovéhradecký,U13,16,1,,,
2023,Z,KSST Liberecký,U13,8,,,,
2023,Z,KSST Olomoucký,U13,18,4,,,
2023,Z,KSST Pardubický,U13,5,,,,
2023,Z,KSST Plzeňský,U13,6,1,1,,
2023,Z,KSST Vysočina,U13,7,2,,,
2023,Z,KSST Zlínský,U13,7,2,,,
2023,Z,KSST Ústecký,U13,5,4,,,
2023,Z,Moravskoslezský SST,U13,11,1,,,
2023,Z,Pražský SST,U13,9,4,1,1,
2023,Z,Středočeský SST,U13,36,3,,,
2024,M,KSST Jihomoravský,U13,119,7,2,1,
2024,M,KSST Jihočeský,U13,30,4,,,
2024,M,KSST Karlovarský,U13,4,3,,,
2024,M,KSST Kralovéhradecký,U13,74,6,1,,
2024,M,KSST Liberecký,U13,19,3,1,,
2024,M,KSST Olomoucký,U13,25,5,,,
2024,M,KSST Pardubický,U13,25,1,1,,
2024,M,KSST Plzeňský,U13,23,4,,,
2024,M,KSST Vysočina,U13,58,10,1,,
2024,M,KSST Zlínský,U13,48,4,1,1,
2024,M,KSST Ústecký,U13,22,3,,,
2024,M,Moravskoslezský SST,U13,52,9,4,1,
2024,M,Pražský SST,U13,14,5,1,,
2024,M,Středočeský SST,U13,85,9,,,
2024,Z,KSST Jihomoravský,U13,33,2,,,
2024,Z,KSST Jihočeský,U13,16,1,,,
2024,Z,KSST Karlovarský,U13,2,,,,
2024,Z,KSST Kralovéhradecký,U13,19,1,,,
2024,Z,KSST Liberecký,U13,6,1,,,
2024,Z,KSST Olomoucký,U13,12,3,,,
2024,Z,KSST Pardubický,U13,6,,,,
2024,Z,KSST Plzeňský,U13,7,2,,,
2024,Z,KSST Vysočina,U13,15,2,,,
2024,Z,KSST Zlínský,U13,6,1,,,
2024,Z,KSST Ústecký,U13,7,2,,,
2024,Z,Moravskoslezský SST,U13,17,2,,,
2024,Z,Pražský SST,U13,5,1,1,,
2024,Z,Středočeský SST,U13,25,5,1,,
2025,M,KSST Jihomoravský,U13,118,5,2,,
2025,M,KSST Jihočeský,U13,46,3,,,
2025,M,KSST Karlovarský,U13,7,1,,,
2025,M,KSST Kralovéhradecký,U13,63,4,3,,
2025,M,KSST Liberecký,U13,30,4,,,
2025,M,KSST Olomoucký,U13,17,7,,,
2025,M,KSST Pardubický,U13,21,3,,,
2025,M,KSST Plzeňský,U13,16,2,,,
2025,M,KSST Vysočina,U13,42,12,1,,
2025,M,KSST Zlínský,U13,49,5,1,,
2025,M,KSST Ústecký,U13,18,4,,,
2025,M,Moravskoslezský SST,U13,47,5,1,,
2025,M,Pražský SST,U13,19,8,2,,
2025,M,Středočeský SST,U13,96,13,2,,
2025,Z,KSST Jihomoravský,U13,46,1,1,,
2025,Z,KSST Jihočeský,U13,12,5,,,
2025,Z,KSST Karlovarský,U13,3,,,,
2025,Z,KSST Kralovéhradecký,U13,24,1,,,
2025,Z,KSST Liberecký,U13,7,1,,,
2025,Z,KSST Olomoucký,U13,8,4,,,
2025,Z,KSST Pardubický,U13,9,1,,,
2025,Z,KSST Plzeňský,U13,12,3,,,
2025,Z,KSST Vysočina,U13,16,4,1,,
2025,Z,KSST Zlínský,U13,8,1,,,
2025,Z,KSST Ústecký,U13,6,1,,,
2025,Z,Moravskoslezský SST,U13,16,3,,,
2025,Z,Pražský SST,U13,7,4,,,
2025,Z,Středočeský SST,U13,24,2,1,,
2026,M,KSST Jihomoravský,U13,100,7,,,
2026,M,KSST Jihočeský,U13,56,10,,,
2026,M,KSST Karlovarský,U13,7,3,1,,
2026,M,KSST Kralovéhradecký,U13,61,3,,,
2026,M,KSST Liberecký,U13,42,5,,,
2026,M,KSST Olomoucký,U13,22,5,1,,
2026,M,KSST Pardubický,U13,29,,,,
2026,M,KSST Plzeňský,U13,44,4,,,
2026,M,KSST Vysočina,U13,35,12,2,,
2026,M,KSST Zlínský,U13,49,7,,,
2026,M,KSST Ústecký,U13,31,5,1,,
2026,M,Moravskoslezský SST,U13,63,10,3,1,
2026,M,Pražský SST,U13,26,5,3,1,
2026,M,Středočeský SST,U13,95,13,3,,
2026,Z,KSST Jihomoravský,U13,40,7,1,1,
2026,Z,KSST Jihočeský,U13,18,2,,,
2026,Z,KSST Karlovarský,U13,1,1,,,
2026,Z,KSST Kralovéhradecký,U13,19,3,,,
2026,Z,KSST Liberecký,U13,4,,,,
2026,Z,KSST Olomoucký,U13,6,1,,,
2026,Z,KSST Pardubický,U13,10,1,,,
2026,Z,KSST Plzeňský,U13,12,1,,,
2026,Z,KSST Vysočina,U13,10,2,,,
2026,Z,KSST Zlínský,U13,8,1,,,
2026,Z,KSST Ústecký,U13,5,,,,
2026,Z,Moravskoslezský SST,U13,10,5,,,
2026,Z,Pražský SST,U13,9,3,,,
2026,Z,Středočeský SST,U13,18,2,,,
2027,M,KSST Jihomoravský,U13,1,,,,
2027,M,KSST Jihočeský,U13,5,3,,,
2027,M,KSST Kralovéhradecký,U13,6,1,1,,
2027,M,KSST Liberecký,U13,2,,,,
2027,M,KSST Plzeňský,U13,1,,,,
2027,M,KSST Zlínský,U13,3,3,,,
2027,M,KSST Ústecký,U13,2,1,,,
2027,M,Moravskoslezský SST,U13,1,,,,
2027,M,Pražský SST,U13,2,2,,,
2027,M,Středočeský SST,U13,3,1,,,
2027,Z,KSST Jihočeský,U13,3,,,,
2027,Z,KSST Kralovéhradecký,U13,2,,,,
2027,Z,KSST Pardubický,U13,1,,,,
2027,Z,KSST Ústecký,U13,2,1,,,
2027,Z,Pražský SST,U13,3,,,,
2027,Z,Středočeský SST,U13,2,,,,
2012,M,,U11,113,,,,
2012,Z,,U11,37,,,,
2013,M,,U11,140,34,5,,
2013,Z,,U11,38,10,,,
2014,M,,U11,143,33,2,,
2014,Z,,U11,50,17,,,
2015,M,,U11,176,40,5,1,
2015,Z,,U11,44,8,1,,
2016,M,,U11,202,42,,,
2016,Z,,U11,67,10,1,,
2017,M,,U11,209,45,4,,
2017,Z,,U11,62,9,,,
2018,M,,U11,215,31,1,,
2018,Z,,U11,66,8,,,
2019,M,,U11,245,30,3,,
2019,Z,,U11,78,4,,,
2020,M,,U11,249,28,1,,
2020,Z,,U11,80,1,,,
2021,M,,U11,28,9,2,,
2021,Z,,U11,14,2,,,
2022,M,,U11,117,3,1,,
2022,Z,,U11,49,2,,,
2023,M,,U11,172,3,,,
2023,Z,,U11,68,3,,,
2024,M,,U11,175,9,2,,
2024,Z,,U11,61,2,,,
2025,M,,U11,183,14,2,,
2025,Z,,U11,68,8,,,
2026,M,,U11,205,19,4,,
2026,Z,,U11,55,4,,,
2027,M,,U11,5,,,,
2027,Z,,U11,3,1,,,
2012,M,KSST Jihomoravský,U11,18,,,,
2012,M,KSST Jihočeský,U11,6,,,,
2012,M,KSST Kralovéhradecký,U11,25,,,,
2012,M,KSST Olomoucký,U11,3,,,,
2012,M,KSST Pardubický,U11,12,,,,
2012,M,KSST Plzeňský,U11,9,,,,
2012,M,KSST Vysočina,U11,3,,,,
2012,M,Moravskoslezský SST,U11,17,,,,
2012,M,Pražský SST,U11,11,,,,
2012,M,Středočeský SST,U11,9,,,,
2012,Z,KSST Jihomoravský,U11,9,,,,
2012,Z,KSST Jihočeský,U11,8,,,,
2012,Z,KSST Kralovéhradecký,U11,4,,,,
2012,Z,KSST Olomoucký,U11,3,,,,
2012,Z,KSST Pardubický,U11,1,,,,
2012,Z,KSST Plzeňský,U11,3,,,,
2012,Z,Moravskoslezský SST,U11,5,,,,
2012,Z,Pražský SST,U11,3,,,,
2012,Z,Středočeský SST,U11,1,,,,
2013,M,KSST Jihomoravský,U11,27,5,,,
2013,M,KSST Jihočeský,U11,9,2,,,
2013,M,KSST Kralovéhradecký,U11,29,10,2,,
2013,M,KSST Liberecký,U11,1,,,,
2013,M,KSST Olomoucký,U11,3,1,,,
2013,M,KSST Pardubický,U11,11,2,1,,
2013,M,KSST Plzeňský,U11,11,5,,,
2013,M,KSST Vysočina,U11,3,,,,
2013,M,Moravskoslezský SST,U11,27,8,2,,
2013,M,Pražský SST,U11,3,1,,,
2013,M,Středočeský SST,U11,16,,,,
2013,Z,KSST Jihomoravský,U11,12,4,,,
2013,Z,KSST Jihočeský,U11,1,,,,
2013,Z,KSST Kralovéhradecký,U11,2,1,,,
2013,Z,KSST Pardubický,U11,4,,,,
2013,Z,KSST Plzeňský,U11,3,3,,,
2013,Z,KSST Vysočina,U11,1,,,,
2013,Z,Moravskoslezský SST,U11,5,,,,
2013,Z,Pražský SST,U11,4,2,,,
2013,Z,Středočeský SST,U11,6,,,,
2014,M,KSST Jihomoravský,U11,37,8,,,
2014,M,KSST Jihočeský,U11,7,3,,,
2014,M,KSST Karlovarský,U11,4,,,,
2014,M,KSST Kralovéhradecký,U11,23,4,,,
2014,M,KSST Liberecký,U11,7,,,,
2014,M,KSST Olomoucký,U11,1,,,,
2014,M,KSST Pardubický,U11,12,,,,
2014,M,KSST Plzeňský,U11,10,5,,,
2014,M,KSST Vysočina,U11,5,1,,,
2014,M,KSST Zlínský,U11,1,,,,
2014,M,KSST Ústecký,U11,2,,,,
2014,M,Moravskoslezský SST,U11,15,8,1,,
2014,M,Pražský SST,U11,7,,,,
2014,M,Středočeský SST,U11,12,4,1,,
2014,Z,KSST Jihomoravský,U11,18,5,,,
2014,Z,KSST Karlovarský,U11,2,,,,
2014,Z,KSST Kralovéhradecký,U11,7,1,,,
2014,Z,KSST Olomoucký,U11,1,,,,
2014,Z,KSST Pardubický,U11,4,2,,,
2014,Z,KSST Plzeňský,U11,4,3,,,
2014,Z,KSST Vysočina,U11,1,1,,,
2014,Z,KSST Ústecký,U11,1,,,,
2014,Z,Moravskoslezský SST,U11,6,2,,,
2014,Z,Pražský SST,U11,3,2,,,
2014,Z,Středočeský SST,U11,3,1,,,
2015,M,KSST Jihomoravský,U11,34,13,,,
2015,M,KSST Jihočeský,U11,9,2,,,
2015,M,KSST Karlovarský,U11,3,,,,
2015,M,KSST Kralovéhradecký,U11,23,2,,,
2015,M,KSST Liberecký,U11,9,3,,,
2015,M,KSST Olomoucký,U11,1,,,,
2015,M,KSST Pardubický,U11,11,3,,,
2015,M,KSST Plzeňský,U11,9,3,1,,
2015,M,KSST Vysočina,U11,8,1,1,,
2015,M,KSST Zlínský,U11,3,1,1,,
2015,M,KSST Ústecký,U11,7,,,,
2015,M,Moravskoslezský SST,U11,36,7,2,1,
2015,M,Pražský SST,U11,7,4,,,
2015,M,Středočeský SST,U11,16,1,,,
2015,Z,KSST Jihomoravský,U11,6,2,,,
2015,Z,KSST Jihočeský,U11,3,,,,
2015,Z,KSST Karlovarský,U11,1,,,,
2015,Z,KSST Kralovéhradecký,U11,4,1,,,
2015,Z,KSST Liberecký,U11,3,,,,
2015,Z,KSST Pardubický,U11,5,2,,,
2015,Z,KSST Plzeňský,U11,2,,,,
2015,Z,KSST Vysočina,U11,2,,,,
2015,Z,KSST Zlínský,U11,2,,,,
2015,Z,KSST Ústecký,U11,2,1,,,
2015,Z,Moravskoslezský SST,U11,7,1,,,
2015,Z,Pražský SST,U11,2,1,1,,
2015,Z,Středočeský SST,U11,5,,,,
2016,M,KSST Jihomoravský,U11,41,7,,,
2016,M,KSST Jihočeský,U11,12,2,,,
2016,M,KSST Karlovarský,U11,2,1,,,
2016,M,KSST Kralovéhradecký,U11,27,3,,,
2016,M,KSST Liberecký,U11,5,1,,,
2016,M,KSST Olomoucký,U11,3,,,,
2016,M,KSST Pardubický,U11,17,6,,,
2016,M,KSST Plzeňský,U11,6,1,,,
2016,M,KSST Vysočina,U11,10,2,,,
2016,M,KSST Zlínský,U11,12,1,,,
2016,M,KSST Ústecký,U11,10,3,,,
2016,M,Moravskoslezský SST,U11,32,7,,,
2016,M,Pražský SST,U11,8,5,,,
2016,M,Středočeský SST,U11,17,3,,,
2016,Z,KSST Jihomoravský,U11,8,1,,,
2016,Z,KSST Jihočeský,U11,3,,,,
2016,Z,KSST Karlovarský,U11,7,1,,,
2016,Z,KSST Kralovéhradecký,U11,13,1,,,
2016,Z,KSST Liberecký,U11,6,1,,,
2016,Z,KSST Pardubický,U11,4,,,,
2016,Z,KSST Plzeňský,U11,5,1,,,
2016,Z,KSST Vysočina,U11,1,,,,
2016,Z,KSST Ústecký,U11,2,1,,,
2016,Z,Moravskoslezský SST,U11,6,2,,,
2016,Z,Pražský SST,U11,4,1,1,,
2016,Z,Středočeský SST,U11,8,1,,,
2017,M,KSST Jihomoravský,U11,37,12,1,,
2017,M,KSST Jihočeský,U11,8,1,,,
2017,M,KSST Kralovéhradecký,U11,20,5,,,
2017,M,KSST Liberecký,U11,13,1,,,
2017,M,KSST Olomoucký,U11,2,1,,,
2017,M,KSST Pardubický,U11,17,2,1,,
2017,M,KSST Plzeňský,U11,8,1,,,
2017,M,KSST Vysočina,U11,4,3,,,
2017,M,KSST Zlínský,U11,29,2,,,
2017,M,KSST Ústecký,U11,8,5,1,,
2017,M,Moravskoslezský SST,U11,34,7,1,,
2017,M,Pražský SST,U11,5,2,,,
2017,M,Středočeský SST,U11,24,3,,,
2017,Z,KSST Jihomoravský,U11,7,,,,
2017,Z,KSST Jihočeský,U11,2,,,,
2017,Z,KSST Karlovarský,U11,4,3,,,
2017,Z,KSST Kralovéhradecký,U11,11,2,,,
2017,Z,KSST Liberecký,U11,2,1,,,
2017,Z,KSST Pardubický,U11,5,,,,
2017,Z,KSST Plzeňský,U11,6,1,,,
2017,Z,KSST Vysočina,U11,2,,,,
2017,Z,KSST Zlínský,U11,4,,,,
2017,Z,KSST Ústecký,U11,2,1,,,
2017,Z,Moravskoslezský SST,U11,6,1,,,
2017,Z,Pražský SST,U11,2,,,,
2017,Z,Středočeský SST,U11,9,,,,
2018,M,KSST Jihomoravský,U11,35,4,,,
2018,M,KSST Jihočeský,U11,2,1,,,
2018,M,KSST Karlovarský,U11,4,,,,
2018,M,KSST Kralovéhradecký,U11,18,2,,,
2018,M,KSST Liberecký,U11,12,4,,,
2018,M,KSST Olomoucký,U11,4,,,,
2018,M,KSST Pardubický,U11,12,1,,,
2018,M,KSST Plzeňský,U11,10,2,,,
2018,M,KSST Vysočina,U11,5,1,,,
2018,M,KSST Zlínský,U11,33,5,,,
2018,M,KSST Ústecký,U11,6,2,,,
2018,M,Moravskoslezský SST,U11,48,6,,,
2018,M,Pražský SST,U11,5,1,1,,
2018,M,Středočeský SST,U11,21,2,,,
2018,Z,KSST Jihomoravský,U11,15,,,,
2018,Z,KSST Jihočeský,U11,2,,,,
2018,Z,KSST Karlovarský,U11,1,,,,
2018,Z,KSST Kralovéhradecký,U11,10,1,,,
2018,Z,KSST Liberecký,U11,4,1,,,
2018,Z,KSST Pardubický,U11,4,,,,
2018,Z,KSST Plzeňský,U11,3,2,,,
2018,Z,KSST Vysočina,U11,3,1,,,
2018,Z,KSST Zlínský,U11,8,,,,
2018,Z,KSST Ústecký,U11,1,,,,
2018,Z,Moravskoslezský SST,U11,10,2,,,
2018,Z,Pražský SST,U11,2,1,,,
2018,Z,Středočeský SST,U11,3,,,,
2019,M,KSST Jihomoravský,U11,39,3,1,,
2019,M,KSST Jihočeský,U11,11,1,1,,
2019,M,KSST Karlovarský,U11,3,1,,,
2019,M,KSST Kralovéhradecký,U11,23,3,,,
2019,M,KSST Liberecký,U11,13,1,,,
2019,M,KSST Olomoucký,U11,6,,,,
2019,M,KSST Pardubický,U11,15,1,,,
2019,M,KSST Plzeňský,U11,12,3,,,
2019,M,KSST Vysočina,U11,14,,,,
2019,M,KSST Zlínský,U11,29,7,,,
2019,M,KSST Ústecký,U11,9,1,,,
2019,M,Moravskoslezský SST,U11,39,5,1,,
2019,M,Pražský SST,U11,5,2,,,
2019,M,Středočeský SST,U11,27,2,,,
2019,Z,KSST Jihomoravský,U11,17,2,,,
2019,Z,KSST Karlovarský,U11,1,,,,
2019,Z,KSST Kralovéhradecký,U11,13,1,,,
2019,Z,KSST Liberecký,U11,2,,,,
2019,Z,KSST Olomoucký,U11,1,,,,
2019,Z,KSST Pardubický,U11,2,,,,
2019,Z,KSST Plzeňský,U11,1,,,,
2019,Z,KSST Vysočina,U11,2,,,,
2019,Z,KSST Zlínský,U11,8,1,,,
2019,Z,KSST Ústecký,U11,2,,,,
2019,Z,Moravskoslezský SST,U11,12,,,,
2019,Z,Pražský SST,U11,2,,,,
2019,Z,Středočeský SST,U11,15,,,,
2020,M,KSST Jihomoravský,U11,54,2,,,
2020,M,KSST Jihočeský,U11,11,2,,,
2020,M,KSST Karlovarský,U11,1,,,,
2020,M,KSST Kralovéhradecký,U11,33,,,,
2020,M,KSST Liberecký,U11,9,,,,
2020,M,KSST Olomoucký,U11,7,,,,
2020,M,KSST Pardubický,U11,8,1,,,
2020,M,KSST Plzeňský,U11,14,1,,,
2020,M,KSST Vysočina,U11,5,2,,,
2020,M,KSST Zlínský,U11,41,5,,,
2020,M,KSST Ústecký,U11,7,3,1,,
2020,M,Moravskoslezský SST,U11,20,6,,,
2020,M,Pražský SST,U11,5,2,,,
2020,M,Středočeský SST,U11,34,4,,,
2020,Z,KSST Jihomoravský,U11,18,,,,
2020,Z,KSST Jihočeský,U11,5,,,,
2020,Z,KSST Kralovéhradecký,U11,8,,,,
2020,Z,KSST Liberecký,U11,1,,,,
2020,Z,KSST Olomoucký,U11,2,,,,
2020,Z,KSST Pardubický,U11,5,,,,
2020,Z,KSST Plzeňský,U11,5,,,,
2020,Z,KSST Vysočina,U11,1,,,,
2020,Z,KSST Zlínský,U11,7,,,,
2020,Z,KSST Ústecký,U11,1,,,,
2020,Z,Moravskoslezský SST,U11,10,,,,
2020,Z,Pražský SST,U11,3,,,,
2020,Z,Středočeský SST,U11,14,1,,,
2021,M,KSST Jihomoravský,U11,8,1,,,
2021,M,KSST Jihočeský,U11,1,1,,,
2021,M,KSST Kralovéhradecký,U11,2,,,,
2021,M,KSST Liberecký,U11,1,,,,
2021,M,KSST Pardubický,U11,1,,,,
2021,M,KSST Plzeňský,U11,1,1,,,
2021,M,KSST Zlínský,U11,1,1,1,,
2021,M,KSST Ústecký,U11,1,,,,
2021,M,Moravskoslezský SST,U11,6,3,1,,
2021,M,Pražský SST,U11,1,,,,
2021,M,Středočeský SST,U11,5,2,,,
2021,Z,KSST Jihomoravský,U11,3,1,,,
2021,Z,KSST Jihočeský,U11,1,,,,
2021,Z,KSST Ústecký,U11,2,,,,
2021,Z,Moravskoslezský SST,U11,3,,,,
2021,Z,Pražský SST,U11,3,1,,,
2021,Z,Středočeský SST,U11,2,,,,
2022,M,KSST Jihomoravský,U11,33,1,,,
2022,M,KSST Jihočeský,U11,5,,,,
2022,M,KSST Karlovarský,U11,1,,,,
2022,M,KSST Kralovéhradecký,U11,18,,,,
2022,M,KSST Liberecký,U11,3,,,,
2022,M,KSST Pardubický,U11,2,,,,
2022,M,KSST Plzeňský,U11,6,,,,
2022,M,KSST Vysočina,U11,7,,,,
2022,M,KSST Zlínský,U11,16,,,,
2022,M,KSST Ústecký,U11,2,,,,
2022,M,Moravskoslezský SST,U11,11,2,1,,
2022,M,Pražský SST,U11,1,,,,
2022,M,Středočeský SST,U11,12,,,,
2022,Z,KSST Jihomoravský,U11,16,1,,,
2022,Z,KSST Jihočeský,U11,3,,,,
2022,Z,KSST Karlovarský,U11,1,,,,
2022,Z,KSST Kralovéhradecký,U11,5,,,,
2022,Z,KSST Liberecký,U11,3,,,,
2022,Z,KSST Olomoucký,U11,4,,,,
2022,Z,KSST Pardubický,U11,1,,,,
2022,Z,KSST Plzeňský,U11,1,,,,
2022,Z,KSST Vysočina,U11,2,,,,
2022,Z,KSST Zlínský,U11,2,,,,
2022,Z,KSST Ústecký,U11,2,,,,
2022,Z,Moravskoslezský SST,U11,5,1,,,
2022,Z,Středočeský SST,U11,4,,,,
2023,M,KSST Jihomoravský,U11,42,1,,,
2023,M,KSST Jihočeský,U11,1,,,,
2023,M,KSST Karlovarský,U11,1,,,,
2023,M,KSST Kralovéhradecký,U11,25,1,,,
2023,M,KSST Liberecký,U11,3,,,,
2023,M,KSST Olomoucký,U11,5,,,,
2023,M,KSST Pardubický,U11,4,,,,
2023,M,KSST Plzeňský,U11,5,,,,
2023,M,KSST Vysočina,U11,17,,,,
2023,M,KSST Zlínský,U11,20,,,,
2023,M,KSST Ústecký,U11,4,,,,
2023,M,Moravskoslezský SST,U11,11,1,,,
2023,M,Pražský SST,U11,7,,,,
2023,M,Středočeský SST,U11,27,,,,
2023,Z,KSST Jihomoravský,U11,19,1,,,
2023,Z,KSST Jihočeský,U11,1,,,,
