ID,2013 Pořadí skokani,2013 Pořadí skokani kraj,2013 Pořadí skokani kategorie,2013 Pořadí skokani kraj kategorie,2014 Pořadí skokani,2014 Pořadí skokani kraj,2014 Pořadí skokani kategorie,2014 Pořadí skokani kraj kategorie,2015 Pořadí skokani,2015 Pořadí skokani kraj,2015 Pořadí skokani kategorie,2015 Pořadí skokani kraj kategorie,2016 Pořadí skokani,2016 Pořadí skokani kraj,2016 Pořadí skokani kategorie,2016 Pořadí skokani kraj kategorie,2017 Pořadí skokani,2017 Pořadí skokani kraj,2017 Pořadí skokani kategorie,2017 Pořadí skokani kraj kategorie,2018 Pořadí skokani,2018 Pořadí skokani kraj,2018 Pořadí skokani kategorie,2018 Pořadí skokani kraj kategorie,2019 Pořadí skokani,2019 Pořadí skokani kraj,2019 Pořadí skokani kategorie,2019 Pořadí skokani kraj kategorie,2020 Pořadí skokani,2020 Pořadí skokani kraj,2020 Pořadí skokani kategorie,2020 Pořadí skokani kraj kategorie,2021 Pořadí skokani,2021 Pořadí skokani kraj,2021 Pořadí skokani kategorie,2021 Pořadí skokani kraj kategorie,2022 Pořadí skokani,2022 Pořadí skokani kraj,2022 Pořadí skokani kategorie,2022 Pořadí skokani kraj kategorie,2023 Pořadí skokani,2023 Pořadí skokani kraj,2023 Pořadí skokani kategorie,2023 Pořadí skokani kraj kategorie,2024 Pořadí skokani,2024 Pořadí skokani kraj,2024 Pořadí skokani kategorie,2024 Pořadí skokani kraj kategorie,2025 Pořadí skokani,2025 Pořadí skokani kraj,2025 Pořadí skokani kategorie,2025 Pořadí skokani kraj kategorie,2026 Pořadí skokani,2026 Pořadí skokani kraj,2026 Pořadí skokani kategorie,2026 Pořadí skokani kraj kategorie
40702,2402,237,,,2910,322,,,5633,616,,,2528,254,,,1075,125,,,7406,751,,,396,48,,,6071,569,,,4075,418,,,1536,167,,,8486,773,,,1746,178,,,8396,780,,,2315,203,,
3077,2402,237,,,2011,230,,,6493,716,,,6005,598,,,6192,636,,,6083,607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33837,2402,175,,,5472,382,,,606,35,,,5893,324,,,4142,224,,,6357,396,,,7751,469,,,7808,473,,,,,,,,,,,,,,,,,,,,,,,,,,
44278,2402,273,,,5618,812,,,5775,901,,,2611,355,,,1035,146,,,7630,1005,,,3852,497,,,8809,1127,,,2110,277,,,4119,556,,,2067,251,,,9120,1158,,,835,97,,,8724,1054,,
53303,2402,175,,,4495,313,,,4128,265,,,4465,240,,,3857,211,,,3620,238,,,,,,,,,,,,,,,,,,,6621,439,,,,,,,,,,,,,,
49901,2402,395,,,7238,1034,,,2084,296,,,2772,374,,,8712,1171,,,1052,123,,,8570,1233,,,3809,552,,,,,,,,,,,,,,,,,,,,,,,,,,
10111,2402,237,,,3472,387,,,4952,522,,,3996,403,,,7197,735,,,,,,,,,,,,,,,843,89,,,4476,468,,,7524,683,,,7568,686,,,,,,,,,,
52924,2402,170,,,3346,210,,,4128,289,,,8251,636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37361,2402,237,,,2240,254,,,5216,554,,,8119,863,,,8925,933,,,3708,368,,,6542,610,,,9150,875,,,294,46,,,461,61,,,8897,832,,,,,,,,,,,,,,
35540,2402,125,,,4495,266,,,2513,161,,,6940,368,,,8354,427,,,7914,387,,,8835,474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21604,2402,211,,,4939,387,,,1920,139,,,7981,548,,,6683,438,,,5896,383,,,5866,390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45656,2402,211,,,7110,564,,,1558,110,,,7338,510,,,3366,209,,,1757,112,,,4417,285,,,6613,469,,,,,,,,,,,3393,253,,,2267,173,,,7723,565,,,1793,126,,
44855,2402,211,,,7570,612,,,5459,395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30533,2402,157,,,,,,,,,,,2465,130,,,244,11,,,524,36,,,8798,518,,,8580,514,,,,,,,,,,,2527,188,,,505,43,,,5647,384,,,7019,440,,
4079,2402,125,,,6475,392,,,6933,422,,,7611,404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47794,2402,273,,,6259,907,,,4615,735,,,1941,270,,,1385,192,,,4253,544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43807,2402,125,365,24,,,,,,,,,,,,,,,,,,,,,3417,265,,,1628,132,,,80,9,,,1157,112,,,2652,213,,,6320,453,,,5552,416,,,5112,406,,
45719,116,21,,,366,63,,,133,16,,,261,44,,,134,21,,,382,60,,,183,29,,,100,15,,,67,12,,,214,36,,,380,59,,,436,66,,,284,41,,,192,23,,
54040,2402,157,,,3771,269,,,6933,437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6821,505,,,4695,315,,,,,,
25164,2402,175,,,4775,330,,,4863,305,,,4949,267,,,6361,351,,,9068,569,,,449,26,,,6887,428,,,2600,129,,,3349,165,,,1914,117,,,5026,308,,,4417,278,,,6422,415,,
25656,2402,170,,,5026,320,,,6979,467,,,3904,312,,,6532,508,,,3344,258,,,4030,293,,,4113,331,,,,,,,,,,,4896,349,,,2818,195,,,8491,581,,,5112,358,,
5806,2402,225,,,5842,498,,,4206,324,,,2400,161,,,7894,547,,,6273,440,,,2567,202,,,8321,573,,,3428,308,,,4549,412,,,4801,355,,,6320,453,,,3421,260,,,6053,479,,
20954,2402,268,,,5618,523,,,3158,280,,,3259,271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43619,2402,237,,,6886,784,,,,,,,,,,,3200,337,,,2038,214,,,4417,413,,,1688,174,,,5399,575,,,3200,330,,,4801,421,,,1404,149,,,7097,641,,,4683,409,,
23559,2402,170,,,5098,327,,,,,,,,,,,7422,585,,,5896,459,,,7245,532,,,2477,194,,,,,,,,,,,3818,263,,,7761,533,,,3256,215,,,5399,378,,
15403,2402,395,,,1666,233,,,6010,831,,,4661,615,,,3366,437,,,5816,768,,,8028,1167,,,6445,937,,,2475,392,,,5187,837,,,9102,1334,,,,,,,,,,,,,,
10690,2402,211,,,3771,293,,,6288,453,,,5338,372,,,4624,296,,,5896,383,,,819,59,,,9062,627,,,441,23,,,5343,308,,,3652,272,,,,,,,,,,,4683,372,,
56885,2402,225,,,1947,174,,,2767,210,,,2699,182,,,3115,227,,,702,66,,,1136,96,,,7057,491,,,2725,237,,,2708,248,,,4698,346,,,5105,376,,,4982,371,,,4271,345,,
9562,2402,395,,,6927,991,,,2133,304,,,4369,579,,,3030,399,,,4429,566,,,6725,980,,,5772,845,,,1362,214,,,2476,370,,,5282,751,,,6320,897,,,5350,710,,,2695,371,,
21050,2402,170,,,6074,391,,,2320,174,,,,,,,,,,,6748,515,,,9108,659,,,9150,662,,,,,,,,,,,3896,268,,,5200,367,,,7942,538,,,7459,520,,
38389,2402,170,365,24,1311,79,,,1097,82,,,1578,128,,,7659,606,,,5222,412,,,6810,501,,,1299,99,,,,,,,,,,,3896,268,,,5681,402,,,1194,92,,,7387,512,,
45279,2402,119,273,11,351,20,143,10,2084,339,416,67,2986,409,492,67,264,13,,,7852,312,,,908,28,,,3809,137,,,5247,488,,,448,40,,,8986,302,,,2544,178,,,452,41,,,3121,251,,
39339,2402,211,273,18,3694,285,474,27,5861,423,636,40,998,73,,,1903,262,,,5006,639,,,2629,325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9078,2402,170,,,7352,489,,,3398,244,,,1755,142,,,1138,93,,,4253,331,,,4811,347,,,3700,290,,,,,,,,,,,4075,282,,,9112,633,,,817,71,,,2370,190,,
35594,2402,273,,,1148,161,,,3561,579,,,5130,712,,,5096,701,,,5635,717,,,7968,1011,,,9446,1207,,,,,,,,,,,,,,,,,,,3019,383,,,7459,897,,
41777,2402,395,,,3547,509,,,1378,194,,,8680,1183,,,6683,879,,,1298,154,,,8980,1294,,,6255,906,,,2110,325,,,4208,676,,,7327,1073,,,3275,451,,,7723,1088,,,5752,799,,
51624,2402,273,,,4775,701,,,7694,1198,,,128,20,,,5312,732,,,9068,1178,,,2629,325,,,2871,367,,,4365,597,,,1069,121,,,,,,,,,,,4231,506,,,2760,319,,
52771,2402,170,,,4495,286,,,1765,132,,,4842,391,,,450,36,,,5111,402,,,321,20,,,6985,510,,,,,,,,,,,8019,553,,,1971,139,,,5552,381,,,4004,284,,
30070,2402,268,,,7580,713,,,1469,120,,,6355,498,,,6611,509,,,5816,418,,,7897,582,,,8529,628,,,,,,,,,,,,,,,,,,,,,,,5493,397,,
8480,116,21,,,274,51,,,298,44,,,66,6,,,425,67,,,262,40,,,91,14,,,288,40,,,224,44,,,138,21,,,323,47,,,116,15,,,360,51,,,142,18,,
52091,2402,273,88,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33985,2402,395,,,2839,403,,,7885,1085,,,5432,738,,,7046,933,,,6933,920,,,9190,1324,,,7808,1130,,,,,,,,,,,,,,,,,,,,,,,,,,
8198,2402,237,,,6189,708,,,,,,,,,,,,,,,3918,392,,,4610,436,,,3154,294,,,3771,388,,,,,,,,,,,,,,,,,,,,,,
10749,2402,157,,,7050,478,,,7863,501,,,7165,384,,,8805,476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51935,2402,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3850,250,,,4321,322,,,4360,322,,
51542,2402,273,,,578,86,,,1420,239,,,6857,937,,,2667,355,,,5434,692,,,7492,951,,,3426,441,,,1362,181,,,4641,628,,,2527,305,,,5951,727,,,,,,,,,,
32017,2402,39,,,4410,88,,,3080,63,,,4088,63,,,7046,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2678,116,21,,,308,54,,,165,23,,,341,53,,,97,16,,,401,63,,,432,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18848,116,7,,,67,6,,,360,29,,,346,24,,,402,27,,,,,,,,,,,161,8,,,,,,,,,,,351,22,,,341,20,,,,,,,,,,
35398,2402,237,,,978,123,,,6288,694,,,6090,608,,,8405,871,,,4339,439,,,1631,170,,,7487,724,,,2000,218,,,1536,167,,,6274,548,,,4511,412,,,7596,694,,,562,55,,
3576,2402,225,,,3843,330,,,3158,241,,,1872,132,,,2571,194,,,907,79,,,4916,344,,,5332,374,,,904,85,,,2657,243,,,4801,355,,,8640,619,,,3752,284,,,8846,669,,
41771,116,15,19,2,92,11,36,4,238,28,51,5,76,8,41,4,76,5,39,4,344,32,99,10,379,40,104,14,305,26,,,,,,,,,,,,,,,,,,,,,,,,,,
18722,2454,120,,,3408,153,,,547,18,,,8576,349,,,7046,295,,,413,17,,,7751,313,,,7323,269,,,1111,45,,,914,36,,,4801,159,,,3752,123,,,6494,215,,,1228,45,,
21569,2454,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11631,2454,279,,,2712,399,,,7281,1130,,,1710,233,,,1685,235,,,2296,301,,,9698,1246,,,4817,609,,,1575,207,,,2335,311,,,8916,1132,,,8257,1016,,,4321,516,,,8887,1075,,
16800,2454,244,,,5842,672,,,6933,769,,,7466,781,,,5096,529,,,2939,295,,,7332,697,,,984,118,,,2000,218,,,3300,337,,,,,,,,,,,6401,580,,,1055,102,,
45882,2454,228,,,2910,255,,,5144,418,,,2400,161,,,4997,347,,,6357,448,,,4417,315,,,4297,306,,,2346,206,,,667,70,,,,,,,,,,,,,,,,,,
23852,2454,272,,,6318,593,,,3231,289,,,4174,344,,,4142,322,,,907,69,,,5682,413,,,6339,465,,,,,,,,,,,,,,,,,,,1497,108,,,3377,258,,
890,2454,128,,,3989,241,,,,,,,,,,,,,,,,,,,6725,355,,,6339,329,,,5370,259,,,2608,128,,,511,17,,,4511,243,,,7525,411,,,4271,251,,
28877,2454,179,,,4775,330,,,3888,248,,,7734,438,,,7348,409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17047,2454,217,,,2981,231,,,1765,133,,,8331,579,,,2571,158,,,4616,308,,,9240,631,,,5551,389,,,2000,121,,,2907,176,,,1529,116,,,4143,313,,,6236,478,,,8151,625,,
37266,2454,272,,,3989,364,,,4615,426,,,6005,473,,,5312,413,,,1257,102,,,7332,536,,,6985,508,,,4897,460,,,793,66,,,5282,363,,,8830,639,,,5264,395,,,2760,216,,
33032,2454,228,,,1185,112,,,4694,380,,,6608,452,,,1786,136,,,4072,278,,,7897,527,,,7144,501,,,,,,,,,,,,,,,2544,200,,,5647,428,,,6422,507,,
7795,2454,228,,,5472,468,,,5459,446,,,5130,344,,,4624,321,,,5434,380,,,5367,375,,,7323,516,,,,,,,,,,,,,,,9112,649,,,4695,349,,,5112,406,,
57404,2454,160,,,1836,125,,,4783,293,,,4088,224,,,5615,314,,,5635,366,,,4417,259,,,3330,215,,,4451,294,,,375,28,,,5282,363,,,7443,542,,,1793,128,,,3121,208,,
50748,2454,279,,,2189,326,,,7201,1119,,,1131,161,,,8742,1173,,,4815,611,,,3321,429,,,6445,801,,,,,,,,,,,,,,,,,,,,,,,,,,
3755,2454,244,,,3472,387,,,7973,869,,,2914,297,,,192,26,,,6432,647,,,4030,368,,,6255,595,,,115,20,,,1356,154,,,8916,834,,,1971,202,,,8035,738,,,7251,658,,
31182,2454,217,,,4254,334,,,6604,477,,,6857,475,,,921,52,,,7337,483,,,4811,311,,,1253,85,,,,,,,,,,,2927,219,,,7281,520,,,5552,435,,,663,42,,
11122,2454,179,,,6367,448,,,3561,219,,,7611,432,,,3449,186,,,5006,328,,,,,,,,,,,,,,,,,,,337,15,,,1627,84,,,5264,335,,,6053,390,,
1256,2454,40,,,3204,59,,,3398,71,,,2986,39,,,9099,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25716,2454,401,,,1517,207,,,7122,986,,,7466,1005,,,2667,351,,,4912,633,,,6725,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41810,2454,401,,,319,32,,,4694,637,,,882,106,,,8266,1105,,,3531,445,,,9146,1316,,,984,135,,,4947,796,,,1837,282,,,1499,199,,,6735,950,,,679,91,,,7251,1011,,
23048,2454,401,,,5249,738,,,4448,600,,,3732,493,,,5993,785,,,3440,432,,,8627,1245,,,3609,522,,,,,,,,,,,7663,1118,,,8667,1254,,,,,,,,,,
49793,2454,401,,,5694,801,,,5775,798,,,6857,921,,,7127,944,,,4429,566,,,7161,1046,,,5125,753,,,,,,,,,,,,,,,,,,,,,,,,,,
49458,2454,401,,,2770,390,,,954,131,,,4949,660,,,9271,1240,,,280,23,,,8086,1173,,,5232,774,,,3978,631,,,2198,336,,,8417,1239,,,8785,1270,,,900,112,,,7814,1094,,
53008,2454,178,,,5472,352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54666,2454,401,,,6668,950,,,2697,371,,,9028,1227,,,3278,428,,,5816,768,,,6339,921,,,1581,212,,,,,,,,,,,3896,559,,,8152,1175,,,4982,656,,,4991,682,,
32595,2454,244,,,686,97,,,3158,332,,,8032,848,,,4235,432,,,2383,247,,,7968,778,,,8257,791,,,3670,378,,,,,,,,,,,,,,,,,,,,,,
48951,2454,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44127,2454,272,,,1003,99,,,6155,567,,,5238,414,,,1107,85,,,6748,485,,,5966,443,,,2477,189,,,321,25,,,2428,220,,,3741,254,,,7761,553,,,3019,230,,,3724,277,,
38061,2454,178,,,5026,320,,,2572,189,,,7792,604,,,778,62,,,8082,612,,,5475,403,,,1126,83,,,,,,,,,,,7015,484,,,2143,147,,,5757,392,,,8846,634,,
27915,2454,217,,,7238,572,,,8036,613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52046,2454,217,,,2571,200,,,6765,494,,,2986,210,,,6532,433,,,2939,189,,,908,65,,,9091,630,,,,,,,,,,,5545,423,,,8083,581,,,5647,440,,,4360,341,,
50601,2454,279,,,3408,499,,,6010,940,,,3585,495,,,3200,433,,,7968,1044,,,4811,619,,,3076,394,,,441,64,,,4476,610,,,5187,639,,,7281,895,,,,,,,,,,
53734,2454,279,,,293,41,,,2697,433,,,808,116,,,645,81,,,8576,1120,,,2903,359,,,7882,988,,,507,78,,,1285,148,,,6846,828,,,6040,738,,,7097,872,,,4683,541,,
330,2454,279,277,43,3989,584,384,55,7626,1185,706,122,1395,192,361,51,1735,244,,,8448,1104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40438,2454,179,,,2368,164,,,3561,219,,,5238,282,,,6611,373,,,,,,,,,,,2871,159,,,407,16,,,5291,250,,,3741,244,,,2398,142,,,3168,184,,,6152,397,,
22996,2454,279,,,3771,547,,,,,,,,,,,,,,,8399,1097,,,6542,831,,,5772,724,,,,,,,,,,,4249,525,,,,,,,,,,,,,,
32637,2454,179,,,4939,343,,,7369,475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4161,279,,,8541,514,,,5552,355,,,5112,330,,
19389,2454,272,,,4775,444,,,7626,690,,,6940,545,,,6532,501,,,884,67,,,1979,153,,,2477,189,,,3428,316,,,1188,104,,,8975,643,,,9008,657,,,8660,655,,,6152,448,,
42010,2454,40,,,7143,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44564,2454,244,,,4939,567,,,1701,164,,,1356,163,,,3746,389,,,9303,930,,,4710,447,,,795,101,,,3428,359,,,5391,575,,,1529,149,,,8207,750,,,6494,585,,,6342,553,,
28095,2454,401,,,3771,542,,,6653,915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49023,2454,228,,,3547,302,,,5302,436,,,771,60,,,4624,321,,,5550,385,,,4417,315,,,3609,266,,,3887,341,,,2565,233,,,3558,265,,,2676,209,,,8121,598,,,1299,115,,
17182,2454,401,,,801,103,,,5216,716,,,4465,593,,,6966,922,,,2096,251,,,2972,424,,,6887,1005,,,,,,,,,,,2652,374,,,3850,554,,,6146,839,,,4784,661,,
27042,123,8,,,24,1,,,252,24,,,26,5,,,146,8,,,448,30,,,199,11,,,376,24,,,,,,,,,,,41,3,,,397,23,,,460,23,,,51,4,,
537,2454,279,,,6624,958,,,7238,1125,,,722,103,,,8266,1121,,,2725,359,,,6914,876,,,8809,1127,,,4451,610,,,5337,732,,,7958,987,,,2465,301,,,4321,516,,,8434,1010,,
20061,2454,279,,,2770,408,,,2320,381,,,167,29,,,1344,190,,,6637,858,,,8627,1102,,,3330,423,,,274,35,,,4673,630,,,2332,280,,,8041,987,,,4139,494,,,430,50,,
52503,2454,217,,,6418,502,,,1335,95,,,,,,,,,,,7484,493,,,3235,208,,,1427,98,,,1674,101,,,5323,305,,,5187,392,,,7869,574,,,3846,309,,,1913,135,,
49897,2454,401,,,2303,312,,,5144,706,,,6698,902,,,2762,364,,,2572,314,,,1979,280,,,9329,1364,,,1471,226,,,5291,859,,,4983,710,,,8808,1274,,,7379,1031,,,,,,
12969,2454,401,,,7489,1076,,,1215,162,,,7884,1066,,,5615,746,,,3344,413,,,908,121,,,8634,1254,,,,,,,,,,,9110,1335,,,,,,,4231,558,,,8997,1287,,
51173,2454,128,89,6,41,6,36,4,5045,319,283,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1604,76,,,1793,89,,
16998,123,5,,,264,11,,,28,2,,,125,7,,,448,24,,,445,23,,,105,2,,,145,5,,,,,,,,,,,408,23,,,234,16,,,275,14,,,229,13,,
6652,2454,279,,,4495,661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6073,2454,279,,,4172,615,,,4783,759,,,4088,561,,,7894,1069,,,7852,1028,,,9457,1215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,2454,279,,,6927,996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44253,2454,279,21,4,245,33,68,11,386,70,83,12,518,72,162,28,6280,860,307,36,4815,611,473,62,4518,585,475,62,8139,1022,744,90,3428,460,452,52,1314,151,,,3472,442,,,4330,517,,,8873,1101,,,6246,749,,
9429,2454,160,,,5026,354,,,1054,61,,,5338,289,,,8438,454,,,3344,210,,,4417,259,,,7411,458,,,,,,,,,,,3073,222,,,8687,627,,,8035,513,,,1516,98,,
43202,2508,162,,,4594,318,,,3888,237,,,2914,160,,,1832,106,,,7102,436,,,3235,200,,,2250,146,,,,,,,,,,,5727,402,,,5492,418,,,4616,312,,,2267,152,,
1188,2508,411,,,2441,334,,,6881,950,,,8601,1175,,,,,,,,,,,6437,468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45265,2508,121,,,2303,94,,,2513,117,,,5035,197,,,8215,342,,,4616,180,,,6810,278,,,9278,350,,,,,,,,,,,,,,,,,,,1434,41,,,6422,202,,
40101,2508,232,,,3989,344,,,3718,283,,,5338,361,,,4797,334,,,741,70,,,3054,245,,,7323,516,,,5217,471,,,1507,143,,,5282,380,,,4717,350,,,7942,585,,,988,90,,
10910,2508,182,,,7309,485,,,530,39,,,7001,556,,,2231,195,,,2795,219,,,5041,362,,,7580,547,,,,,,,,,,,,,,,,,,,,,,,,,,
26772,2508,276,,,3989,364,,,6368,584,,,2075,165,,,2108,156,,,3819,283,,,1003,79,,,4514,325,,,4171,375,,,4448,421,,,2067,141,,,6499,464,,,1338,94,,,7459,546,,
23558,2508,182,,,1836,129,,,7709,514,,,2914,238,,,2231,195,,,4429,348,,,7829,559,,,2554,197,,,,,,,,,,,1866,121,,,5592,394,,,8899,613,,,1228,104,,
34212,2508,276,,,4775,444,,,5045,464,,,1872,147,,,7197,564,,,7406,524,,,5682,413,,,1581,124,,,2000,201,,,2428,220,,,1763,122,,,5295,374,,,8805,670,,,8997,678,,
52374,2508,291,,,1262,179,,,885,160,,,8886,1214,,,5096,701,,,2795,368,,,4610,593,,,4817,609,,,4365,597,,,3238,439,,,4605,562,,,7568,931,,,7596,933,,,4991,585,,
44889,2508,222,,,5249,411,,,5559,402,,,8119,562,,,,,,,,,,,3321,214,,,7942,553,,,,,,,,,,,,,,,,,,,3935,320,,,6246,492,,
25474,2508,182,,,1723,122,,,2994,218,,,5533,446,,,4519,370,,,2296,178,,,478,31,,,7998,575,,,,,,,,,,,8328,576,,,8083,557,,,8396,569,,,4271,302,,
11475,2508,291,,,1887,276,,,4694,744,,,6355,860,,,6773,920,,,1757,239,,,6991,888,,,5974,746,,,,,,,,,,,3073,390,,,5951,727,,,7791,959,,,6690,812,,
30227,2508,121,,,1723,70,,,4952,214,,,1809,76,,,4142,166,,,5635,232,,,7492,305,,,1738,61,,,3311,112,,,1793,59,,,2927,86,,,6916,237,,,2702,82,,,6505,208,,
23360,2508,248,,,1185,142,,,7768,847,,,1395,166,,,5691,587,,,3017,303,,,5767,529,,,8257,791,,,,,,,,,,,,,,,,,,,,,,,,,,
24714,2508,232,,,5694,486,,,6604,536,,,4754,321,,,6192,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42173,2508,276,,,6074,567,,,4206,389,,,2528,201,,,485,35,,,9023,656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39838,2508,182,,,6668,434,,,,,,,7001,556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50724,2508,291,,,5472,784,,,1164,203,,,1809,248,,,7348,998,,,7031,916,,,3146,400,,,5668,709,,,,,,,,,,,6766,817,,,4511,546,,,2187,281,,,4888,571,,
5711,2508,182,,,5536,354,,,1701,129,,,8081,623,,,6280,490,,,4718,369,,,1241,87,,,8986,653,,,5399,134,,,305,13,,,8897,615,,,8443,580,,,8165,548,,,,,,
51476,2508,291,280,45,2240,336,309,42,7028,1089,685,118,2254,306,439,60,8742,1173,,,4815,611,,,2762,338,,,5551,695,,,5096,697,,,,,,,,,,,,,,,,,,,,,,
3626,2508,9,,,7611,67,,,800,9,,,3904,192,,,6874,706,,,3169,207,,,6914,428,,,8728,515,,,1111,58,,,1958,106,,,6846,402,,,2398,143,,,8261,470,,,2129,101,,
30626,2508,162,,,5026,354,,,6549,411,,,6278,341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7504,546,,,,,,,,,,
47216,2508,183,,,5773,400,,,3158,194,,,7407,416,,,6085,334,,,3169,206,,,5152,311,,,7661,466,,,,,,,,,,,5465,366,,,5105,320,,,5264,335,,,8098,503,,
47088,2508,42,280,8,5536,112,435,9,2844,56,458,10,4174,64,569,11,5902,112,,,192,2,,,2567,32,,,8379,125,,,,,,,,,,,,,,,,,,,,,,,,,,
22650,2508,222,,,2122,158,,,3478,249,,,838,61,,,8549,589,,,7102,470,,,6914,462,,,3609,258,,,4075,245,,,3238,188,,,4529,346,,,3655,274,,,,,,,,,,
36811,2508,248,,,624,89,,,2259,224,,,1478,169,,,4235,432,,,5816,573,,,5253,491,,,6168,583,,,,,,,,,,,4983,438,,,5105,460,,,3019,265,,,4089,362,,
19373,2508,411,,,4070,580,,,5144,706,,,8637,1179,,,5691,751,,,7852,1054,,,6991,1016,,,855,112,,,,,,,,,,,3558,510,,,6735,950,,,7849,1110,,,6596,916,,
38666,2508,232,,,5618,479,,,6825,557,,,7407,504,,,5501,372,,,5635,393,,,2229,169,,,6339,441,,,,,,,,,,,5820,418,,,7761,551,,,6401,472,,,3377,270,,
49907,2508,411,,,6705,957,,,4952,675,,,200,24,,,2108,269,,,3531,445,,,7078,1034,,,1474,197,,,,,,,,,,,4801,688,,,9025,1307,,,998,125,,,7314,1024,,
9564,2508,411,,,2981,262,,,1469,123,,,3650,247,,,4430,310,,,9290,646,,,623,57,,,9372,655,,,3670,323,,,1433,137,,,4529,333,,,5592,405,,,8539,626,,,4567,368,,
17558,2508,130,,,7596,463,,,,,,,,,,,,,,,6852,330,,,4811,264,,,,,,,,,,,,,,,4801,250,,,8871,461,,,7039,390,,,,,,
3509,2508,222,,,5174,402,,,2637,193,,,3259,236,,,9117,626,,,593,32,,,648,48,,,6445,453,,,5096,301,,,3990,237,,,1378,100,,,6661,478,,,3752,303,,,4784,383,,
6449,2508,222,,,3065,235,,,1469,105,,,1809,120,,,7611,515,,,3440,230,,,9190,625,,,8066,566,,,1471,90,,,4408,260,,,473,33,,,8808,623,,,7525,553,,,8098,621,,
1973,2508,291,,,1483,214,,,1606,274,,,9097,1248,,,1138,162,,,6933,902,,,,,,,,,,,4793,650,,,,,,,,,,,,,,,,,,,,,,
42161,2508,162,,,6748,461,,,,,,,,,,,5993,341,,,9259,559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,2508,183,,,4254,298,,,2994,189,,,5432,295,,,1300,64,,,4616,301,,,7420,447,,,3006,168,,,,,,,,,,,6355,422,,,3498,212,,,3421,204,,,7097,453,,
260,2508,291,,,1723,247,,,7979,1236,,,3828,527,,,7422,1008,,,6748,876,,,623,75,,,488,60,,,2725,363,,,4673,630,,,3558,451,,,6127,751,,,1121,130,,,919,117,,
1121,2508,291,,,4254,626,,,4783,759,,,8724,1193,,,4797,659,,,3017,393,,,6150,790,,,9436,1204,,,,,,,,,,,6513,787,,,6584,802,,,8491,1052,,,7174,869,,
19699,2508,291,,,2240,336,,,2767,443,,,7837,1065,,,2029,277,,,3708,482,,,3852,497,,,6613,819,,,1901,247,,,3000,407,,,7471,904,,,2465,301,,,8598,1067,,,2958,342,,
